,CBSA,POPESTIMATE,variable,value,age,sex,GEOID,NAME,INTPTLAT,INTPTLONG
231,10900,865310,AGE1519_TOTAL,57195,15-19,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
232,10900,865310,AGE1519_MALE,29359,15-19,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
233,10900,865310,AGE1519_FEMALE,27836,15-19,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
234,10900,865310,AGE2024_TOTAL,53859,20-24,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
235,10900,865310,AGE2024_MALE,27416,20-24,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
236,10900,865310,AGE2024_FEMALE,26443,20-24,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
237,10900,865310,AGE2529_TOTAL,51953,25-29,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
238,10900,865310,AGE2529_MALE,26436,25-29,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
239,10900,865310,AGE2529_FEMALE,25517,25-29,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
240,10900,865310,AGE3034_TOTAL,55223,30-34,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
241,10900,865310,AGE3034_MALE,28017,30-34,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
242,10900,865310,AGE3034_FEMALE,27206,30-34,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
243,10900,865310,AGE3539_TOTAL,54501,35-39,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
244,10900,865310,AGE3539_MALE,27692,35-39,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
245,10900,865310,AGE3539_FEMALE,26809,35-39,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
246,10900,865310,AGE4044_TOTAL,52958,40-44,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
247,10900,865310,AGE4044_MALE,26581,40-44,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
248,10900,865310,AGE4044_FEMALE,26377,40-44,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
249,10900,865310,AGE4549_TOTAL,51175,45-49,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
250,10900,865310,AGE4549_MALE,25473,45-49,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
251,10900,865310,AGE4549_FEMALE,25702,45-49,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
252,10900,865310,AGE5054_TOTAL,57461,50-54,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
253,10900,865310,AGE5054_MALE,28736,50-54,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
254,10900,865310,AGE5054_FEMALE,28725,50-54,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
255,10900,865310,AGE5559_TOTAL,61193,55-59,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
256,10900,865310,AGE5559_MALE,30456,55-59,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
257,10900,865310,AGE5559_FEMALE,30737,55-59,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
258,10900,865310,AGE6064_TOTAL,60890,60-64,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
259,10900,865310,AGE6064_MALE,29929,60-64,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
260,10900,865310,AGE6064_FEMALE,30961,60-64,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
261,10900,865310,AGE65PLUS_TOTAL,161929,65+,TOTAL,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
262,10900,865310,AGE65PLUS_MALE,72709,65+,MALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
263,10900,865310,AGE65PLUS_FEMALE,89220,65+,FEMALE,10900,"Allentown-Bethlehem-Easton, PA-NJ",40.789339,-75.398158
264,11020,121767,AGE1519_TOTAL,7518,15-19,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
265,11020,121767,AGE1519_MALE,3914,15-19,MALE,11020,"Altoona, PA",40.498683,-78.309597
266,11020,121767,AGE1519_FEMALE,3604,15-19,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
267,11020,121767,AGE2024_TOTAL,6285,20-24,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
268,11020,121767,AGE2024_MALE,3257,20-24,MALE,11020,"Altoona, PA",40.498683,-78.309597
269,11020,121767,AGE2024_FEMALE,3028,20-24,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
270,11020,121767,AGE2529_TOTAL,6923,25-29,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
271,11020,121767,AGE2529_MALE,3515,25-29,MALE,11020,"Altoona, PA",40.498683,-78.309597
272,11020,121767,AGE2529_FEMALE,3408,25-29,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
273,11020,121767,AGE3034_TOTAL,7822,30-34,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
274,11020,121767,AGE3034_MALE,3971,30-34,MALE,11020,"Altoona, PA",40.498683,-78.309597
275,11020,121767,AGE3034_FEMALE,3851,30-34,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
276,11020,121767,AGE3539_TOTAL,7152,35-39,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
277,11020,121767,AGE3539_MALE,3615,35-39,MALE,11020,"Altoona, PA",40.498683,-78.309597
278,11020,121767,AGE3539_FEMALE,3537,35-39,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
279,11020,121767,AGE4044_TOTAL,7233,40-44,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
280,11020,121767,AGE4044_MALE,3607,40-44,MALE,11020,"Altoona, PA",40.498683,-78.309597
281,11020,121767,AGE4044_FEMALE,3626,40-44,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
282,11020,121767,AGE4549_TOTAL,6997,45-49,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
283,11020,121767,AGE4549_MALE,3598,45-49,MALE,11020,"Altoona, PA",40.498683,-78.309597
284,11020,121767,AGE4549_FEMALE,3399,45-49,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
285,11020,121767,AGE5054_TOTAL,7932,50-54,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
286,11020,121767,AGE5054_MALE,3993,50-54,MALE,11020,"Altoona, PA",40.498683,-78.309597
287,11020,121767,AGE5054_FEMALE,3939,50-54,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
288,11020,121767,AGE5559_TOTAL,8401,55-59,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
289,11020,121767,AGE5559_MALE,4170,55-59,MALE,11020,"Altoona, PA",40.498683,-78.309597
290,11020,121767,AGE5559_FEMALE,4231,55-59,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
291,11020,121767,AGE6064_TOTAL,9100,60-64,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
292,11020,121767,AGE6064_MALE,4499,60-64,MALE,11020,"Altoona, PA",40.498683,-78.309597
293,11020,121767,AGE6064_FEMALE,4601,60-64,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
294,11020,121767,AGE65PLUS_TOTAL,26092,65+,TOTAL,11020,"Altoona, PA",40.498683,-78.309597
295,11020,121767,AGE65PLUS_MALE,11448,65+,MALE,11020,"Altoona, PA",40.498683,-78.309597
296,11020,121767,AGE65PLUS_FEMALE,14644,65+,FEMALE,11020,"Altoona, PA",40.498683,-78.309597
297,11100,269703,AGE1519_TOTAL,19376,15-19,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
298,11100,269703,AGE1519_MALE,9871,15-19,MALE,11100,"Amarillo, TX",35.247999,-101.90867
299,11100,269703,AGE1519_FEMALE,9505,15-19,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
300,11100,269703,AGE2024_TOTAL,17678,20-24,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
301,11100,269703,AGE2024_MALE,8965,20-24,MALE,11100,"Amarillo, TX",35.247999,-101.90867
302,11100,269703,AGE2024_FEMALE,8713,20-24,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
303,11100,269703,AGE2529_TOTAL,18470,25-29,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
304,11100,269703,AGE2529_MALE,9478,25-29,MALE,11100,"Amarillo, TX",35.247999,-101.90867
305,11100,269703,AGE2529_FEMALE,8992,25-29,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
306,11100,269703,AGE3034_TOTAL,19450,30-34,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
307,11100,269703,AGE3034_MALE,10125,30-34,MALE,11100,"Amarillo, TX",35.247999,-101.90867
308,11100,269703,AGE3034_FEMALE,9325,30-34,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
309,11100,269703,AGE3539_TOTAL,19431,35-39,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
310,11100,269703,AGE3539_MALE,10158,35-39,MALE,11100,"Amarillo, TX",35.247999,-101.90867
311,11100,269703,AGE3539_FEMALE,9273,35-39,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
312,11100,269703,AGE4044_TOTAL,17971,40-44,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
313,11100,269703,AGE4044_MALE,9471,40-44,MALE,11100,"Amarillo, TX",35.247999,-101.90867
314,11100,269703,AGE4044_FEMALE,8500,40-44,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
315,11100,269703,AGE4549_TOTAL,15574,45-49,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
316,11100,269703,AGE4549_MALE,8199,45-49,MALE,11100,"Amarillo, TX",35.247999,-101.90867
317,11100,269703,AGE4549_FEMALE,7375,45-49,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
318,11100,269703,AGE5054_TOTAL,15160,50-54,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
319,11100,269703,AGE5054_MALE,7847,50-54,MALE,11100,"Amarillo, TX",35.247999,-101.90867
320,11100,269703,AGE5054_FEMALE,7313,50-54,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
321,11100,269703,AGE5559_TOTAL,15197,55-59,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
322,11100,269703,AGE5559_MALE,7584,55-59,MALE,11100,"Amarillo, TX",35.247999,-101.90867
323,11100,269703,AGE5559_FEMALE,7613,55-59,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
324,11100,269703,AGE6064_TOTAL,15436,60-64,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
325,11100,269703,AGE6064_MALE,7518,60-64,MALE,11100,"Amarillo, TX",35.247999,-101.90867
326,11100,269703,AGE6064_FEMALE,7918,60-64,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
327,11100,269703,AGE65PLUS_TOTAL,39759,65+,TOTAL,11100,"Amarillo, TX",35.247999,-101.90867
328,11100,269703,AGE65PLUS_MALE,18132,65+,MALE,11100,"Amarillo, TX",35.247999,-101.90867
329,11100,269703,AGE65PLUS_FEMALE,21627,65+,FEMALE,11100,"Amarillo, TX",35.247999,-101.90867
330,11180,126195,AGE1519_TOTAL,12858,15-19,TOTAL,11180,"Ames, IA",42.036128,-93.698008
331,11180,126195,AGE1519_MALE,6817,15-19,MALE,11180,"Ames, IA",42.036128,-93.698008
332,11180,126195,AGE1519_FEMALE,6041,15-19,FEMALE,11180,"Ames, IA",42.036128,-93.698008
333,11180,126195,AGE2024_TOTAL,22189,20-24,TOTAL,11180,"Ames, IA",42.036128,-93.698008
334,11180,126195,AGE2024_MALE,12511,20-24,MALE,11180,"Ames, IA",42.036128,-93.698008
335,11180,126195,AGE2024_FEMALE,9678,20-24,FEMALE,11180,"Ames, IA",42.036128,-93.698008
336,11180,126195,AGE2529_TOTAL,9224,25-29,TOTAL,11180,"Ames, IA",42.036128,-93.698008
337,11180,126195,AGE2529_MALE,5204,25-29,MALE,11180,"Ames, IA",42.036128,-93.698008
338,11180,126195,AGE2529_FEMALE,4020,25-29,FEMALE,11180,"Ames, IA",42.036128,-93.698008
339,11180,126195,AGE3034_TOTAL,7279,30-34,TOTAL,11180,"Ames, IA",42.036128,-93.698008
340,11180,126195,AGE3034_MALE,3795,30-34,MALE,11180,"Ames, IA",42.036128,-93.698008
341,11180,126195,AGE3034_FEMALE,3484,30-34,FEMALE,11180,"Ames, IA",42.036128,-93.698008
342,11180,126195,AGE3539_TOTAL,6910,35-39,TOTAL,11180,"Ames, IA",42.036128,-93.698008
343,11180,126195,AGE3539_MALE,3616,35-39,MALE,11180,"Ames, IA",42.036128,-93.698008
344,11180,126195,AGE3539_FEMALE,3294,35-39,FEMALE,11180,"Ames, IA",42.036128,-93.698008
345,11180,126195,AGE4044_TOTAL,6862,40-44,TOTAL,11180,"Ames, IA",42.036128,-93.698008
346,11180,126195,AGE4044_MALE,3545,40-44,MALE,11180,"Ames, IA",42.036128,-93.698008
347,11180,126195,AGE4044_FEMALE,3317,40-44,FEMALE,11180,"Ames, IA",42.036128,-93.698008
348,11180,126195,AGE4549_TOTAL,5811,45-49,TOTAL,11180,"Ames, IA",42.036128,-93.698008
349,11180,126195,AGE4549_MALE,3018,45-49,MALE,11180,"Ames, IA",42.036128,-93.698008
350,11180,126195,AGE4549_FEMALE,2793,45-49,FEMALE,11180,"Ames, IA",42.036128,-93.698008
351,11180,126195,AGE5054_TOTAL,5789,50-54,TOTAL,11180,"Ames, IA",42.036128,-93.698008
352,11180,126195,AGE5054_MALE,3016,50-54,MALE,11180,"Ames, IA",42.036128,-93.698008
353,11180,126195,AGE5054_FEMALE,2773,50-54,FEMALE,11180,"Ames, IA",42.036128,-93.698008
354,11180,126195,AGE5559_TOTAL,6365,55-59,TOTAL,11180,"Ames, IA",42.036128,-93.698008
355,11180,126195,AGE5559_MALE,3166,55-59,MALE,11180,"Ames, IA",42.036128,-93.698008
356,11180,126195,AGE5559_FEMALE,3199,55-59,FEMALE,11180,"Ames, IA",42.036128,-93.698008
357,11180,126195,AGE6064_TOTAL,6924,60-64,TOTAL,11180,"Ames, IA",42.036128,-93.698008
358,11180,126195,AGE6064_MALE,3450,60-64,MALE,11180,"Ames, IA",42.036128,-93.698008
359,11180,126195,AGE6064_FEMALE,3474,60-64,FEMALE,11180,"Ames, IA",42.036128,-93.698008
360,11180,126195,AGE65PLUS_TOTAL,18048,65+,TOTAL,11180,"Ames, IA",42.036128,-93.698008
361,11180,126195,AGE65PLUS_MALE,8344,65+,MALE,11180,"Ames, IA",42.036128,-93.698008
362,11180,126195,AGE65PLUS_FEMALE,9704,65+,FEMALE,11180,"Ames, IA",42.036128,-93.698008
363,11260,398807,AGE1519_TOTAL,25134,15-19,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
364,11260,398807,AGE1519_MALE,13241,15-19,MALE,11260,"Anchorage, AK",62.212784,-149.678222
365,11260,398807,AGE1519_FEMALE,11893,15-19,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
366,11260,398807,AGE2024_TOTAL,26977,20-24,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
367,11260,398807,AGE2024_MALE,15115,20-24,MALE,11260,"Anchorage, AK",62.212784,-149.678222
368,11260,398807,AGE2024_FEMALE,11862,20-24,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
369,11260,398807,AGE2529_TOTAL,30562,25-29,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
370,11260,398807,AGE2529_MALE,16134,25-29,MALE,11260,"Anchorage, AK",62.212784,-149.678222
371,11260,398807,AGE2529_FEMALE,14428,25-29,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
372,11260,398807,AGE3034_TOTAL,32603,30-34,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
373,11260,398807,AGE3034_MALE,16703,30-34,MALE,11260,"Anchorage, AK",62.212784,-149.678222
374,11260,398807,AGE3034_FEMALE,15900,30-34,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
375,11260,398807,AGE3539_TOTAL,31240,35-39,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
376,11260,398807,AGE3539_MALE,16092,35-39,MALE,11260,"Anchorage, AK",62.212784,-149.678222
377,11260,398807,AGE3539_FEMALE,15148,35-39,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
378,11260,398807,AGE4044_TOTAL,25874,40-44,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
379,11260,398807,AGE4044_MALE,13242,40-44,MALE,11260,"Anchorage, AK",62.212784,-149.678222
380,11260,398807,AGE4044_FEMALE,12632,40-44,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
381,11260,398807,AGE4549_TOTAL,22708,45-49,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
382,11260,398807,AGE4549_MALE,11781,45-49,MALE,11260,"Anchorage, AK",62.212784,-149.678222
383,11260,398807,AGE4549_FEMALE,10927,45-49,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
384,11260,398807,AGE5054_TOTAL,23466,50-54,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
385,11260,398807,AGE5054_MALE,12054,50-54,MALE,11260,"Anchorage, AK",62.212784,-149.678222
386,11260,398807,AGE5054_FEMALE,11412,50-54,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
387,11260,398807,AGE5559_TOTAL,24212,55-59,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
388,11260,398807,AGE5559_MALE,12312,55-59,MALE,11260,"Anchorage, AK",62.212784,-149.678222
389,11260,398807,AGE5559_FEMALE,11900,55-59,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
390,11260,398807,AGE6064_TOTAL,23844,60-64,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
391,11260,398807,AGE6064_MALE,12139,60-64,MALE,11260,"Anchorage, AK",62.212784,-149.678222
392,11260,398807,AGE6064_FEMALE,11705,60-64,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
393,11260,398807,AGE65PLUS_TOTAL,50590,65+,TOTAL,11260,"Anchorage, AK",62.212784,-149.678222
394,11260,398807,AGE65PLUS_MALE,24499,65+,MALE,11260,"Anchorage, AK",62.212784,-149.678222
395,11260,398807,AGE65PLUS_FEMALE,26091,65+,FEMALE,11260,"Anchorage, AK",62.212784,-149.678222
396,11460,369390,AGE1519_TOTAL,32859,15-19,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
397,11460,369390,AGE1519_MALE,16401,15-19,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
398,11460,369390,AGE1519_FEMALE,16458,15-19,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
399,11460,369390,AGE2024_TOTAL,45799,20-24,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
400,11460,369390,AGE2024_MALE,23004,20-24,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
401,11460,369390,AGE2024_FEMALE,22795,20-24,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
402,11460,369390,AGE2529_TOTAL,27829,25-29,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
403,11460,369390,AGE2529_MALE,14379,25-29,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
404,11460,369390,AGE2529_FEMALE,13450,25-29,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
405,11460,369390,AGE3034_TOTAL,24152,30-34,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
406,11460,369390,AGE3034_MALE,12543,30-34,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
407,11460,369390,AGE3034_FEMALE,11609,30-34,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
408,11460,369390,AGE3539_TOTAL,22454,35-39,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
409,11460,369390,AGE3539_MALE,11493,35-39,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
410,11460,369390,AGE3539_FEMALE,10961,35-39,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
411,11460,369390,AGE4044_TOTAL,21233,40-44,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
412,11460,369390,AGE4044_MALE,10640,40-44,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
413,11460,369390,AGE4044_FEMALE,10593,40-44,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
414,11460,369390,AGE4549_TOTAL,19938,45-49,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
415,11460,369390,AGE4549_MALE,9871,45-49,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
416,11460,369390,AGE4549_FEMALE,10067,45-49,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
417,11460,369390,AGE5054_TOTAL,21643,50-54,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
418,11460,369390,AGE5054_MALE,10796,50-54,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
419,11460,369390,AGE5054_FEMALE,10847,50-54,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
420,11460,369390,AGE5559_TOTAL,21545,55-59,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
421,11460,369390,AGE5559_MALE,10669,55-59,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
422,11460,369390,AGE5559_FEMALE,10876,55-59,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
423,11460,369390,AGE6064_TOTAL,20665,60-64,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
424,11460,369390,AGE6064_MALE,10055,60-64,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
425,11460,369390,AGE6064_FEMALE,10610,60-64,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
426,11460,369390,AGE65PLUS_TOTAL,55925,65+,TOTAL,11460,"Ann Arbor, MI",42.252217,-83.843423
427,11460,369390,AGE65PLUS_MALE,25439,65+,MALE,11460,"Ann Arbor, MI",42.252217,-83.843423
428,11460,369390,AGE65PLUS_FEMALE,30486,65+,FEMALE,11460,"Ann Arbor, MI",42.252217,-83.843423
429,11500,115972,AGE1519_TOTAL,7761,15-19,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
430,11500,115972,AGE1519_MALE,3968,15-19,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
431,11500,115972,AGE1519_FEMALE,3793,15-19,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
432,11500,115972,AGE2024_TOTAL,7635,20-24,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
433,11500,115972,AGE2024_MALE,3799,20-24,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
434,11500,115972,AGE2024_FEMALE,3836,20-24,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
435,11500,115972,AGE2529_TOTAL,7209,25-29,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
436,11500,115972,AGE2529_MALE,3543,25-29,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
437,11500,115972,AGE2529_FEMALE,3666,25-29,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
438,11500,115972,AGE3034_TOTAL,7586,30-34,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
439,11500,115972,AGE3034_MALE,3692,30-34,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
440,11500,115972,AGE3034_FEMALE,3894,30-34,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
441,11500,115972,AGE3539_TOTAL,6923,35-39,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
442,11500,115972,AGE3539_MALE,3384,35-39,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
443,11500,115972,AGE3539_FEMALE,3539,35-39,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
444,11500,115972,AGE4044_TOTAL,7079,40-44,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
445,11500,115972,AGE4044_MALE,3418,40-44,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
446,11500,115972,AGE4044_FEMALE,3661,40-44,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
447,11500,115972,AGE4549_TOTAL,6737,45-49,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
448,11500,115972,AGE4549_MALE,3287,45-49,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
449,11500,115972,AGE4549_FEMALE,3450,45-49,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
450,11500,115972,AGE5054_TOTAL,7317,50-54,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
451,11500,115972,AGE5054_MALE,3541,50-54,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
452,11500,115972,AGE5054_FEMALE,3776,50-54,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
453,11500,115972,AGE5559_TOTAL,7729,55-59,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
454,11500,115972,AGE5559_MALE,3818,55-59,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
455,11500,115972,AGE5559_FEMALE,3911,55-59,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
456,11500,115972,AGE6064_TOTAL,7922,60-64,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
457,11500,115972,AGE6064_MALE,3728,60-64,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
458,11500,115972,AGE6064_FEMALE,4194,60-64,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
459,11500,115972,AGE65PLUS_TOTAL,21411,65+,TOTAL,11500,"Anniston-Oxford, AL",33.770516,-85.827909
460,11500,115972,AGE65PLUS_MALE,9319,65+,MALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
461,11500,115972,AGE65PLUS_FEMALE,12092,65+,FEMALE,11500,"Anniston-Oxford, AL",33.770516,-85.827909
462,11540,244084,AGE1519_TOTAL,16054,15-19,TOTAL,11540,"Appleton, WI",44.290603,-88.372326
463,11540,244084,AGE1519_MALE,8244,15-19,MALE,11540,"Appleton, WI",44.290603,-88.372326
464,11540,244084,AGE1519_FEMALE,7810,15-19,FEMALE,11540,"Appleton, WI",44.290603,-88.372326
465,11540,244084,AGE2024_TOTAL,14306,20-24,TOTAL,11540,"Appleton, WI",44.290603,-88.372326
466,11540,244084,AGE2024_MALE,7350,20-24,MALE,11540,"Appleton, WI",44.290603,-88.372326
467,11540,244084,AGE2024_FEMALE,6956,20-24,FEMALE,11540,"Appleton, WI",44.290603,-88.372326
468,11540,244084,AGE2529_TOTAL,15014,25-29,TOTAL,11540,"Appleton, WI",44.290603,-88.372326
469,11540,244084,AGE2529_MALE,7814,25-29,MALE,11540,"Appleton, WI",44.290603,-88.372326
