,USPS,NAME,INTPTLAT,INTPTLONG,POPESTIMATE
2696,TX,Motley County,34.057899,-100.793152,1067
2697,TX,Nacogdoches County,31.62056,-94.62025,64668
2698,TX,Navarro County,32.048448,-96.476909,53591
2699,TX,Newton County,30.786718,-93.73925,12241
2700,TX,Nolan County,32.312338,-100.418108,14597
2701,TX,Nueces County,27.740032,-97.516214,353079
2702,TX,Ochiltree County,36.278744,-100.815864,9782
2703,TX,Oldham County,35.401921,-102.59762,1717
2704,TX,Orange County,30.122323,-93.8941,84742
2705,TX,Palo Pinto County,32.752204,-98.317967,28686
2706,TX,Panola County,32.163978,-94.305156,22675
2707,TX,Parker County,32.777096,-97.805905,156764
2708,TX,Parmer County,34.532163,-102.784853,9813
2709,TX,Pecos County,30.773298,-102.718153,15118
2710,TX,Polk County,30.784553,-94.837338,51899
2711,TX,Potter County,35.398675,-101.893804,116547
2712,TX,Presidio County,30.005891,-104.261619,6140
2713,TX,Rains County,32.870457,-95.795613,12509
2714,TX,Randall County,34.962529,-101.895547,143854
2715,TX,Reagan County,31.375191,-101.514395,3253
2716,TX,Real County,29.830097,-99.812549,2826
2717,TX,Red River County,33.619625,-95.048429,11555
2718,TX,Reeves County,31.308366,-103.712706,14487
2719,TX,Refugio County,28.322116,-97.162472,6756
2720,TX,Roberts County,35.838596,-100.836682,797
2721,TX,Robertson County,31.025481,-96.514941,16958
2722,TX,Rockwall County,32.899886,-96.41205,116381
2723,TX,Runnels County,31.845119,-99.982715,9943
2724,TX,Rusk County,32.109423,-94.756382,52743
2725,TX,Sabine County,31.3433,-93.851913,10039
2726,TX,San Augustine County,31.382449,-94.16318,7922
2727,TX,San Jacinto County,30.574388,-95.163136,27878
2728,TX,San Patricio County,28.011794,-97.517157,69699
2729,TX,San Saba County,31.155138,-98.819292,5827
2730,TX,Schleicher County,30.896233,-100.527216,2429
2731,TX,Scurry County,32.744353,-100.913346,16824
2732,TX,Shackelford County,32.74382,-99.347005,3212
2733,TX,Shelby County,31.790139,-94.142579,23939
2734,TX,Sherman County,36.278593,-101.899265,2798
2735,TX,Smith County,32.377016,-95.270041,237186
2736,TX,Somervell County,32.218071,-97.769217,9469
2737,TX,Starr County,26.530903,-98.740235,66049
2738,TX,Stephens County,32.738052,-98.839344,9173
2739,TX,Sterling County,31.835773,-101.054911,1381
2740,TX,Stonewall County,33.17958,-100.253807,1217
2741,TX,Sutton County,30.522185,-100.513359,3319
2742,TX,Swisher County,34.526319,-101.743865,7008
2743,TX,Tarrant County,32.772119,-97.291224,2126477
2744,TX,Taylor County,32.297126,-99.89043,143326
2745,TX,Terrell County,30.232343,-102.072513,724
2746,TX,Terry County,33.171229,-102.339284,11754
2747,TX,Throckmorton County,33.170695,-99.205796,1495
2748,TX,Titus County,33.214599,-94.966783,31183
2749,TX,Tom Green County,31.398823,-100.463788,119411
2750,TX,Travis County,30.239513,-97.69127,1305154
2751,TX,Trinity County,31.096675,-95.151687,13827
2752,TX,Tyler County,30.769295,-94.375656,20077
2753,TX,Upshur County,32.735349,-94.941184,41774
2754,TX,Upton County,31.353816,-102.041546,3265
2755,TX,Uvalde County,29.350308,-99.768427,24729
2756,TX,Val Verde County,29.875285,-101.143324,47564
2757,TX,Van Zandt County,32.558787,-95.836906,61275
2758,TX,Victoria County,28.79637,-96.971198,90964
2759,TX,Walker County,30.743163,-95.569825,77977
2760,TX,Waller County,30.01359,-95.982149,59781
2761,TX,Ward County,31.513069,-103.105113,11194
2762,TX,Washington County,30.215075,-96.410272,35891
2763,TX,Webb County,27.760799,-99.340752,267945
2764,TX,Wharton County,29.27848,-96.229674,41721
2765,TX,Wheeler County,35.392593,-100.253107,4927
2766,TX,Wichita County,33.988212,-98.70801,130069
2767,TX,Wilbarger County,34.08492,-99.24244,12731
2768,TX,Willacy County,26.481861,-97.594731,20316
2769,TX,Williamson County,30.649082,-97.605065,643026
2770,TX,Wilson County,29.173883,-98.086734,51257
2771,TX,Winkler County,31.832862,-103.054925,7415
2772,TX,Wise County,33.219095,-97.653997,71714
2773,TX,Wood County,32.783588,-95.382166,45875
2774,TX,Yoakum County,33.162339,-102.832241,7607
2775,TX,Young County,33.158778,-98.67839,17977
2776,TX,Zapata County,26.996981,-99.182603,13908
2777,TX,Zavala County,28.864652,-99.75983,9534
2778,UT,Beaver County,38.357535,-113.238948,7249
2779,UT,Box Elder County,41.622623,-113.060252,59688
2780,UT,Cache County,41.734117,-111.745399,137417
2781,UT,Carbon County,39.673284,-110.588484,20372
2782,UT,Daggett County,40.890099,-109.505785,976
2783,UT,Davis County,41.037559,-112.201943,367285
2784,UT,Duchesne County,40.289393,-110.429584,19790
2785,UT,Emery County,39.009025,-110.7211,9967
2786,UT,Garfield County,37.831664,-111.450908,5129
2787,UT,Grand County,38.974326,-109.57345,9663
2788,UT,Iron County,37.909304,-113.30674,60519
2789,UT,Juab County,39.71412,-112.790471,12155
2790,UT,Kane County,37.275089,-111.815329,7992
2791,UT,Millard County,38.956744,-113.133092,13164
2792,UT,Morgan County,41.091027,-111.577885,12657
2793,UT,Piute County,38.335881,-112.129375,1487
2794,UT,Rich County,41.627598,-111.240227,2597
2795,UT,Salt Lake County,40.667883,-111.92424,1186421
2796,UT,San Juan County,37.602633,-109.791574,14489
2797,UT,Sanpete County,39.373426,-111.576933,29106
2798,UT,Sevier County,38.746824,-111.81193,21906
2799,UT,Summit County,40.87206,-110.968486,43093
2800,UT,Tooele County,40.467753,-113.123979,76640
2801,UT,Uintah County,40.125887,-109.517748,36204
2802,UT,Utah County,40.120425,-111.668508,684986
2803,UT,Wasatch County,40.334884,-111.161568,36173
2804,UT,Washington County,37.262531,-113.4878,191226
2805,UT,Wayne County,38.25984,-110.990877,2558
2806,UT,Weber County,41.270325,-111.876883,267066
2807,VT,Addison County,44.031248,-73.141581,37260
2808,VT,Bennington County,43.035325,-73.11146,37312
2809,VT,Caledonia County,44.468791,-72.112168,30403
2810,VT,Chittenden County,44.463329,-73.06941,168865
2811,VT,Essex County,44.724021,-71.732736,5925
2812,VT,Franklin County,44.858964,-72.909402,50325
2813,VT,Grand Isle County,44.795742,-73.295082,7421
2814,VT,Lamoille County,44.611192,-72.632659,26126
2815,VT,Orange County,44.003349,-72.369464,29541
2816,VT,Orleans County,44.828442,-72.25163,27546
2817,VT,Rutland County,43.580858,-73.038202,60591
2818,VT,Washington County,44.274969,-72.609444,59969
2819,VT,Windham County,42.995335,-72.721955,46090
2820,VT,Windsor County,43.572448,-72.598813,58196
2821,VA,Accomack County,37.765944,-75.757807,33246
2822,VA,Albemarle County,38.024184,-78.553506,113535
2823,VA,Alleghany County,37.787905,-80.008669,14986
2824,VA,Amelia County,37.331927,-77.977462,13268
2825,VA,Amherst County,37.629304,-79.154667,31273
2826,VA,Appomattox County,37.370725,-78.81094,16353
2827,VA,Arlington County,38.878337,-77.100703,232965
2828,VA,Augusta County,38.17259,-79.140975,77563
2829,VA,Bath County,38.068368,-79.731203,4114
2830,VA,Bedford County,37.312257,-79.527223,80131
2831,VA,Bland County,37.130612,-81.125853,6173
2832,VA,Botetourt County,37.565482,-79.797546,33866
2833,VA,Brunswick County,36.764204,-77.861483,15940
2834,VA,Buchanan County,37.26812,-82.038151,19816
2835,VA,Buckingham County,37.573928,-78.529169,16947
2836,VA,Campbell County,37.210152,-79.095428,55492
2837,VA,Caroline County,38.028033,-77.353736,31332
2838,VA,Carroll County,36.731963,-80.727831,29048
2839,VA,Charles City County,37.361054,-77.05417,6594
2840,VA,Charlotte County,37.009042,-78.658568,11448
2841,VA,Chesterfield County,37.378434,-77.585847,370688
2842,VA,Clarke County,39.115307,-77.990748,14881
2843,VA,Craig County,37.473603,-80.231051,4865
2844,VA,Culpeper County,38.48593,-77.956476,53596
2845,VA,Cumberland County,37.520189,-78.252836,9681
2846,VA,Dickenson County,37.136701,-82.34922,13787
2847,VA,Dinwiddie County,37.073498,-77.635492,27912
2848,VA,Essex County,37.936389,-76.933747,10573
2849,VA,Fairfax County,38.82952,-77.273252,1139720
2850,VA,Fauquier County,38.744096,-77.8215,73815
2851,VA,Floyd County,36.931433,-80.350266,15566
2852,VA,Fluvanna County,37.830584,-78.283494,27723
2853,VA,Franklin County,36.991186,-79.882715,54938
2854,VA,Frederick County,39.20366,-78.263829,93717
2855,VA,Giles County,37.318072,-80.698321,16562
2856,VA,Gloucester County,37.403541,-76.523505,39069
2857,VA,Goochland County,37.718814,-77.917626,25488
2858,VA,Grayson County,36.652229,-81.215324,15359
2859,VA,Greene County,38.297981,-78.470163,20968
2860,VA,Greensville County,36.680336,-77.560277,11437
2861,VA,Halifax County,36.766461,-78.939614,33738
2862,VA,Hanover County,37.760215,-77.491317,111603
2863,VA,Henrico County,37.43752,-77.300333,333554
2864,VA,Henry County,36.620612,-79.980662,50248
2865,VA,Highland County,38.366243,-79.564472,2226
2866,VA,Isle of Wight County,36.901418,-76.707569,39278
2867,VA,James City County,37.324837,-76.777888,79882
2868,VA,King and Queen County,37.717772,-76.905581,6662
2869,VA,King George County,38.27718,-77.162636,27489
2870,VA,King William County,37.70826,-77.091054,18171
2871,VA,Lancaster County,37.704843,-76.412663,10928
2872,VA,Lee County,36.701721,-83.130112,21983
2873,VA,Loudoun County,39.0812,-77.638898,427592
2874,VA,Louisa County,37.972704,-77.959795,38848
2875,VA,Lunenburg County,36.945555,-78.240528,11926
2876,VA,Madison County,38.412059,-78.276961,13942
2877,VA,Mathews County,37.425348,-76.268808,8546
2878,VA,Mecklenburg County,36.687256,-78.368959,30248
2879,VA,Middlesex County,37.606975,-76.528082,10781
2880,VA,Montgomery County,37.175538,-80.387794,98473
2881,VA,Nelson County,37.789079,-78.88344,14790
2882,VA,New Kent County,37.51016,-76.999331,23897
2883,VA,Northampton County,37.302775,-75.924018,12085
2884,VA,Northumberland County,37.856974,-76.379687,12029
2885,VA,Nottoway County,37.141167,-78.053866,15594
2886,VA,Orange County,38.249326,-78.011092,37188
2887,VA,Page County,38.623209,-78.491872,23807
2888,VA,Patrick County,36.667138,-80.286413,17602
2889,VA,Pittsylvania County,36.821721,-79.398502,59972
2890,VA,Powhatan County,37.549404,-77.912855,31136
2891,VA,Prince Edward County,37.224881,-78.432957,21932
2892,VA,Prince George County,37.187325,-77.220993,42880
2893,VA,Prince William County,38.701119,-77.479579,484472
2894,VA,Pulaski County,37.063385,-80.713444,33759
2895,VA,Rappahannock County,38.684522,-78.168824,7407
2896,VA,Richmond County,37.942894,-76.730561,9017
2897,VA,Roanoke County,37.330792,-80.191237,96589
2898,VA,Rockbridge County,37.814517,-79.447754,22641
2899,VA,Rockingham County,38.507585,-78.885321,84394
2900,VA,Russell County,36.93342,-82.095934,25550
2901,VA,Scott County,36.712776,-82.613624,21419
2902,VA,Shenandoah County,38.856204,-78.573987,44752
2903,VA,Smyth County,36.842318,-81.539786,29477
2904,VA,Southampton County,36.720068,-77.103813,18006
2905,VA,Spotsylvania County,38.182431,-77.657226,143676
2906,VA,Stafford County,38.423084,-77.458048,160877
2907,VA,Surry County,37.119761,-76.880172,6530
2908,VA,Sussex County,36.926645,-77.259732,10763
2909,VA,Tazewell County,37.125395,-81.562924,39925
2910,VA,Warren County,38.908221,-78.207594,40925
2911,VA,Washington County,36.747814,-81.950322,53635
2912,VA,Westmoreland County,38.109311,-76.803933,18731
2913,VA,Wise County,36.974561,-82.62156,35647
2914,VA,Wythe County,36.899867,-81.083001,28178
2915,VA,York County,37.220914,-76.395533,70915
2916,VA,Alexandria city,38.819251,-77.08367,154706
2917,VA,Bristol city,36.616954,-82.157564,17054
2918,VA,Buena Vista city,37.729345,-79.358134,6601
2919,VA,Charlottesville city,38.037658,-78.485381,45672
2920,VA,Chesapeake city,36.679376,-76.301788,251269
2921,VA,Colonial Heights city,37.261685,-77.396804,18273
2922,VA,Covington city,37.78106,-79.985434,5717
2923,VA,Danville city,36.583334,-79.408071,42215
2924,VA,Emporia city,36.696182,-77.535975,5667
2925,VA,Fairfax city,38.853183,-77.299025,24276
2926,VA,Falls Church city,38.884722,-77.175603,14493
2927,VA,Franklin city,36.684014,-76.941396,8217
2928,VA,Fredericksburg city,38.299272,-77.486658,28367
2929,VA,Galax city,36.66564,-80.914308,6660
2930,VA,Hampton city,37.047961,-76.297293,137746
2931,VA,Harrisonburg city,38.436255,-78.873303,51430
2932,VA,Hopewell city,37.29101,-77.298944,23140
2933,VA,Lexington city,37.782332,-79.44432,7456
2934,VA,Lynchburg city,37.399016,-79.195458,79009
2935,VA,Manassas city,38.746808,-77.482633,42708
2936,VA,Manassas Park city,38.769398,-77.442323,17002
2937,VA,Martinsville city,36.683527,-79.863647,13517
2938,VA,Newport News city,37.076136,-76.52198,184587
2939,VA,Norfolk city,36.923015,-76.244641,235089
2940,VA,Norton city,36.931549,-82.625996,3666
2941,VA,Petersburg city,37.20473,-77.392368,33429
2942,VA,Poquoson city,37.12836,-76.303534,12574
2943,VA,Portsmouth city,36.859339,-76.356973,97840
2944,VA,Radford city,37.120119,-80.559147,16499
2945,VA,Richmond city,37.531399,-77.476009,226604
2946,VA,Roanoke city,37.278458,-79.958174,98865
2947,VA,Salem city,37.285333,-80.055241,25373
2948,VA,Staunton city,38.157978,-79.061876,25661
2949,VA,Suffolk city,36.697157,-76.634781,96194
2950,VA,Virginia Beach city,36.779525,-76.029142,457672
2951,VA,Waynesboro city,38.067157,-78.90142,22550
2952,VA,Williamsburg city,37.269481,-76.708193,15590
2953,VA,Winchester city,39.173869,-78.176356,28136
2954,WA,Adams County,47.011238,-118.512861,20621
2955,WA,Asotin County,46.181861,-117.227781,22397
2956,WA,Benton County,46.228125,-119.516659,210025
2957,WA,Chelan County,47.860974,-120.619041,79646
2958,WA,Clallam County,48.110903,-123.88986,78209
2959,WA,Clark County,45.77173,-122.485953,511404
2960,WA,Columbia County,46.29285,-117.911634,4042
2961,WA,Cowlitz County,46.196785,-122.67846,111524
2962,WA,Douglas County,47.741763,-119.694622,43696
2963,WA,Ferry County,48.473256,-118.533589,7273
2964,WA,Franklin County,46.537502,-118.903891,98268
2965,WA,Garfield County,46.429318,-117.536705,2346
2966,WA,Grant County,47.213633,-119.467788,100297
2967,WA,Grays Harbor County,47.113732,-123.826735,76841
2968,WA,Island County,48.158554,-122.670649,87432
2969,WA,Jefferson County,47.805708,-123.527057,33605
2970,WA,King County,47.490552,-121.833977,2252305
2971,WA,Kitsap County,47.639595,-122.649634,274314
2972,WA,Kittitas County,47.124441,-120.676709,45499
2973,WA,Klickitat County,45.870446,-120.779305,23118
2974,WA,Lewis County,46.580071,-122.377444,84398
2975,WA,Lincoln County,47.582743,-118.417692,11232
2976,WA,Mason County,47.350832,-123.173103,67615
2977,WA,Okanogan County,48.548453,-119.742235,42634
2978,WA,Pacific County,46.556587,-123.782419,23948
2979,WA,Pend Oreille County,48.543825,-117.232191,13886
2980,WA,Pierce County,47.051413,-122.15324,925708
2981,WA,San Juan County,48.50719,-123.103769,18557
2982,WA,Skagit County,48.493292,-121.81577,130696
2983,WA,Skamania County,46.024785,-121.953232,12170
2984,WA,Snohomish County,48.054913,-121.765038,833540
2985,WA,Spokane County,47.620375,-117.403371,546040
2986,WA,Stevens County,48.388728,-117.854455,47426
2987,WA,Thurston County,46.935822,-122.830152,297977
2988,WA,Wahkiakum County,46.294638,-123.424458,4582
2989,WA,Walla Walla County,46.254606,-118.48037,62682
2990,WA,Whatcom County,48.842653,-121.836432,228831
2991,WA,Whitman County,46.905944,-117.53539,47873
2992,WA,Yakima County,46.456558,-120.740145,256035
2993,WV,Barbour County,39.139725,-79.996947,15468
2994,WV,Berkeley County,39.447938,-78.037754,126069
2995,WV,Boone County,38.022814,-81.713538,21312
2996,WV,Braxton County,38.69933,-80.73166,12247
2997,WV,Brooke County,40.272645,-80.578691,22140
2998,WV,Cabell County,38.419578,-82.243397,93418
2999,WV,Calhoun County,38.844159,-81.115478,6176
3000,WV,Clay County,38.459826,-81.081866,7892
3001,WV,Doddridge County,39.264307,-80.711498,7735
3002,WV,Fayette County,38.030933,-81.086051,39927
3003,WV,Gilmer County,38.915867,-80.849413,7377
3004,WV,Grant County,39.105988,-79.195064,10983
3005,WV,Greenbrier County,37.924418,-80.45059,32608
3006,WV,Hampshire County,39.312139,-78.611989,23302
3007,WV,Hancock County,40.516958,-80.570164,28656
3008,WV,Hardy County,39.011361,-78.841729,14160
3009,WV,Harrison County,39.279182,-80.386498,65158
3010,WV,Jackson County,38.834234,-81.677717,27738
3011,WV,Jefferson County,39.307398,-77.86322,58370
3012,WV,Kanawha County,38.328068,-81.523516,177952
3013,WV,Lewis County,38.988877,-80.495477,16892
3014,WV,Lincoln County,38.17177,-82.077623,20126
3015,WV,Logan County,37.830591,-81.940853,31909
3016,WV,McDowell County,37.38276,-81.658204,18363
3017,WV,Marion County,39.505839,-80.243402,56001
3018,WV,Marshall County,39.854426,-80.671794,30115
3019,WV,Mason County,38.770914,-82.029007,25157
3020,WV,Mercer County,37.403448,-81.106456,59097
3021,WV,Mineral County,39.404781,-78.95669,26857
3022,WV,Mingo County,37.721161,-82.158989,23005
3023,WV,Monongalia County,39.633645,-80.059074,106387
3024,WV,Monroe County,37.554062,-80.550329,12332
3025,WV,Morgan County,39.557345,-78.256517,17221
3026,WV,Nicholas County,38.291432,-80.797515,24300
3027,WV,Ohio County,40.100323,-80.6199,41776
3028,WV,Pendleton County,38.67445,-79.340617,6142
3029,WV,Pleasants County,39.368133,-81.161172,7601
3030,WV,Pocahontas County,38.332606,-80.010121,7841
3031,WV,Preston County,39.46903,-79.668865,34358
3032,WV,Putnam County,38.510518,-81.906109,57260
3033,WV,Raleigh County,37.762469,-81.264672,73771
3034,WV,Randolph County,38.781095,-79.867788,27806
3035,WV,Ritchie County,39.177112,-81.066317,8383
3036,WV,Roane County,38.74295,-81.354494,13898
3037,WV,Summers County,37.655999,-80.856325,11908
3038,WV,Taylor County,39.332478,-80.046554,16492
3039,WV,Tucker County,39.111175,-79.559968,6672
3040,WV,Tyler County,39.465634,-80.877219,8155
3041,WV,Upshur County,38.90253,-80.231606,23791
3042,WV,Wayne County,38.143642,-82.422666,38498
3043,WV,Webster County,38.483459,-80.449052,8249
3044,WV,Wetzel County,39.59818,-80.635399,14170
3045,WV,Wirt County,39.020034,-81.382975,5063
3046,WV,Wood County,39.211602,-81.516234,83624
3047,WV,Wyoming County,37.60366,-81.549032,21051
3048,WI,Adams County,43.973757,-89.767228,20875
3049,WI,Ashland County,46.544424,-90.679691,16107
3050,WI,Barron County,45.437192,-91.852892,46719
3051,WI,Bayfield County,46.634199,-91.177282,16320
3052,WI,Brown County,44.474024,-87.99613,269591
3053,WI,Buffalo County,44.385633,-91.761294,13302
3054,WI,Burnett County,45.866897,-92.37573,16744
3055,WI,Calumet County,44.07841,-88.212132,52539
3056,WI,Chippewa County,45.069092,-91.283505,66865
3057,WI,Clark County,44.739346,-90.609953,34746
3058,WI,Columbia County,43.471882,-89.330472,58488
3059,WI,Crawford County,43.242768,-90.935185,16075
3060,WI,Dane County,43.067468,-89.417852,563951
3061,WI,Dodge County,43.429628,-88.701939,89313
3062,WI,Door County,45.093417,-87.048683,30369
3063,WI,Douglas County,46.463218,-91.892477,44203
3064,WI,Dunn County,44.947751,-91.897645,45547
3065,WI,Eau Claire County,44.726355,-91.286414,106452
3066,WI,Florence County,45.871828,-88.406988,4593
3067,WI,Fond du Lac County,43.754722,-88.493284,104362
3068,WI,Forest County,45.666881,-88.773326,9258
3069,WI,Grant County,42.870028,-90.694229,52110
3070,WI,Green County,42.675522,-89.605074,36988
3071,WI,Green Lake County,43.780247,-88.97038,19229
3072,WI,Iowa County,43.001021,-90.133691,23756
3073,WI,Iron County,46.32655,-90.261298,6178
3074,WI,Jackson County,44.32459,-90.79951,21121
3075,WI,Jefferson County,43.013804,-88.773985,84943
3076,WI,Juneau County,43.932836,-90.113984,26802
3077,WI,Kenosha County,42.585882,-87.876398,168732
3078,WI,Kewaunee County,44.605677,-87.448008,20543
3079,WI,La Crosse County,43.908222,-91.111758,120433
3080,WI,Lafayette County,42.655578,-90.130292,16784
3081,WI,Langlade County,45.254863,-89.06707,19502
3082,WI,Lincoln County,45.333148,-89.73224,28541
3083,WI,Manitowoc County,44.156137,-87.577352,81505
3084,WI,Marathon County,44.898036,-89.757823,137648
3085,WI,Marinette County,45.346899,-87.991198,41875
3086,WI,Marquette County,43.826053,-89.409095,15792
3087,WI,Menominee County,44.991304,-88.669251,4289
3088,WI,Milwaukee County,42.912643,-87.862312,928059
3089,WI,Monroe County,43.945175,-90.619969,46193
3090,WI,Oconto County,44.996575,-88.206516,39356
3091,WI,Oneida County,45.716176,-89.534533,38259
3092,WI,Outagamie County,44.418226,-88.464988,191545
3093,WI,Ozaukee County,43.501845,-87.847567,92497
3094,WI,Pepin County,44.627436,-91.83489,7364
3095,WI,Pierce County,44.725336,-92.426279,42587
3096,WI,Polk County,45.462041,-92.447066,45431
3097,WI,Portage County,44.476246,-89.49807,70468
3098,WI,Price County,45.679072,-90.35965,14050
3099,WI,Racine County,42.780392,-87.771599,196896
3100,WI,Richland County,43.376199,-90.435693,17212
3101,WI,Rock County,42.66988,-89.075284,164381
3102,WI,Rusk County,45.472734,-91.136745,14123
3103,WI,St. Croix County,45.028959,-92.447284,95044
3104,WI,Sauk County,43.428001,-89.943318,65697
3105,WI,Sawyer County,45.864911,-91.147133,18295
3106,WI,Shawano County,44.789641,-88.755813,40859
3107,WI,Sheboygan County,43.741232,-87.731516,117747
3108,WI,Taylor County,45.211656,-90.504853,19923
3109,WI,Trempealeau County,44.30305,-91.358867,30724
3110,WI,Vernon County,43.599366,-90.821983,30915
3111,WI,Vilas County,46.049848,-89.501254,23520
3112,WI,Walworth County,42.66811,-88.541731,106799
3113,WI,Washburn County,45.892489,-91.796422,16752
3114,WI,Washington County,43.391156,-88.232917,137175
3115,WI,Waukesha County,43.018368,-88.30424,408756
3116,WI,Waupaca County,44.478004,-88.967005,51570
3117,WI,Waushara County,44.112823,-89.239786,24828
3118,WI,Winnebago County,44.085707,-88.668149,171623
3119,WI,Wood County,44.461413,-90.038825,74070
3120,WY,Albany County,41.665514,-105.721883,37608
3121,WY,Big Horn County,44.525117,-107.994848,11632
3122,WY,Campbell County,44.191999,-105.517014,46401
3123,WY,Carbon County,41.70359,-106.933153,14649
3124,WY,Converse County,42.984623,-105.524752,13672
3125,WY,Crook County,44.589266,-104.567298,7315
3126,WY,Fremont County,43.054831,-108.608935,39336
3127,WY,Goshen County,42.089455,-104.35354,12537
3128,WY,Hot Springs County,43.720209,-108.435076,4597
3129,WY,Johnson County,44.044048,-106.588541,8623
3130,WY,Laramie County,41.29283,-104.660395,100863
3131,WY,Lincoln County,42.229993,-110.682961,20153
3132,WY,Natrona County,42.977645,-106.768219,79555
3133,WY,Niobrara County,43.062159,-104.468373,2438
3134,WY,Park County,44.492387,-109.593597,30108
3135,WY,Platte County,42.131593,-104.953963,8699
3136,WY,Sheridan County,44.781369,-106.881211,31646
3137,WY,Sublette County,42.767928,-109.91617,8697
3138,WY,Sweetwater County,41.660328,-108.875677,41614
3139,WY,Teton County,44.048662,-110.426087,23575
3140,WY,Uinta County,41.284726,-110.558947,20635
3141,WY,Washakie County,43.878831,-107.669052,7705
3142,WY,Weston County,43.846213,-104.57002,6745
