,CBSA,AGE,FEMALE,MALE,TOTAL,NAME,INTPTLAT,INTPTLONG,POPESTIMATE
6582,35440,35-39,1384,1317,2701,"Newport, OR",44.641061,-123.911212,50862
6583,35440,40-44,1452,1349,2801,"Newport, OR",44.641061,-123.911212,50862
6584,35440,45-49,1296,1288,2584,"Newport, OR",44.641061,-123.911212,50862
6585,35440,50-54,1529,1484,3013,"Newport, OR",44.641061,-123.911212,50862
6586,35440,55-59,1926,1623,3549,"Newport, OR",44.641061,-123.911212,50862
6587,35440,60-64,2587,2161,4748,"Newport, OR",44.641061,-123.911212,50862
6588,35440,65+,8387,7356,15743,"Newport, OR",44.641061,-123.911212,50862
6589,35460,15-19,958,1022,1980,"Newport, TN",35.916198,-83.119224,36418
6590,35460,20-24,928,926,1854,"Newport, TN",35.916198,-83.119224,36418
6591,35460,25-29,1008,1054,2062,"Newport, TN",35.916198,-83.119224,36418
6592,35460,30-34,1066,976,2042,"Newport, TN",35.916198,-83.119224,36418
6593,35460,35-39,1003,957,1960,"Newport, TN",35.916198,-83.119224,36418
6594,35460,40-44,1049,930,1979,"Newport, TN",35.916198,-83.119224,36418
6595,35460,45-49,1145,1112,2257,"Newport, TN",35.916198,-83.119224,36418
6596,35460,50-54,1294,1263,2557,"Newport, TN",35.916198,-83.119224,36418
6597,35460,55-59,1478,1372,2850,"Newport, TN",35.916198,-83.119224,36418
6598,35460,60-64,1513,1348,2861,"Newport, TN",35.916198,-83.119224,36418
6599,35460,65+,4239,3745,7984,"Newport, TN",35.916198,-83.119224,36418
6600,35580,15-19,836,914,1750,"New Ulm, MN",44.246541,-94.733647,25819
6601,35580,20-24,845,878,1723,"New Ulm, MN",44.246541,-94.733647,25819
6602,35580,25-29,631,697,1328,"New Ulm, MN",44.246541,-94.733647,25819
6603,35580,30-34,661,672,1333,"New Ulm, MN",44.246541,-94.733647,25819
6604,35580,35-39,775,825,1600,"New Ulm, MN",44.246541,-94.733647,25819
6605,35580,40-44,721,743,1464,"New Ulm, MN",44.246541,-94.733647,25819
6606,35580,45-49,617,655,1272,"New Ulm, MN",44.246541,-94.733647,25819
6607,35580,50-54,691,689,1380,"New Ulm, MN",44.246541,-94.733647,25819
6608,35580,55-59,895,884,1779,"New Ulm, MN",44.246541,-94.733647,25819
6609,35580,60-64,989,974,1963,"New Ulm, MN",44.246541,-94.733647,25819
6610,35580,65+,3002,2560,5562,"New Ulm, MN",44.246541,-94.733647,25819
6611,35620,15-19,576791,601554,1178345,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6612,35620,20-24,588543,579790,1168333,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6613,35620,25-29,697481,677770,1375251,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6614,35620,30-34,718020,718590,1436610,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6615,35620,35-39,675778,676493,1352271,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6616,35620,40-44,644954,631551,1276505,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6617,35620,45-49,621447,600311,1221758,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6618,35620,50-54,672978,645928,1318906,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6619,35620,55-59,696127,660695,1356822,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6620,35620,60-64,660273,614145,1274418,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6621,35620,65+,1877581,1434807,3312388,"New York-Newark-Jersey City, NY-NJ-PA",40.77493,-73.873758,19768458
6622,35660,15-19,4604,4959,9563,"Niles, MI",41.791382,-86.742543,153101
6623,35660,20-24,4324,4423,8747,"Niles, MI",41.791382,-86.742543,153101
6624,35660,25-29,4264,4414,8678,"Niles, MI",41.791382,-86.742543,153101
6625,35660,30-34,4432,4457,8889,"Niles, MI",41.791382,-86.742543,153101
6626,35660,35-39,4645,4486,9131,"Niles, MI",41.791382,-86.742543,153101
6627,35660,40-44,4456,4459,8915,"Niles, MI",41.791382,-86.742543,153101
6628,35660,45-49,4237,4347,8584,"Niles, MI",41.791382,-86.742543,153101
6629,35660,50-54,4994,4821,9815,"Niles, MI",41.791382,-86.742543,153101
6630,35660,55-59,5365,5344,10709,"Niles, MI",41.791382,-86.742543,153101
6631,35660,60-64,5777,5558,11335,"Niles, MI",41.791382,-86.742543,153101
6632,35660,65+,17356,14450,31806,"Niles, MI",41.791382,-86.742543,153101
6633,35700,15-19,1845,1778,3623,"Nogales, AZ",31.525733,-110.845228,47883
6634,35700,20-24,1414,1548,2962,"Nogales, AZ",31.525733,-110.845228,47883
6635,35700,25-29,1478,1406,2884,"Nogales, AZ",31.525733,-110.845228,47883
6636,35700,30-34,1356,1361,2717,"Nogales, AZ",31.525733,-110.845228,47883
6637,35700,35-39,1332,1224,2556,"Nogales, AZ",31.525733,-110.845228,47883
6638,35700,40-44,1429,1249,2678,"Nogales, AZ",31.525733,-110.845228,47883
6639,35700,45-49,1444,1229,2673,"Nogales, AZ",31.525733,-110.845228,47883
6640,35700,50-54,1393,1304,2697,"Nogales, AZ",31.525733,-110.845228,47883
6641,35700,55-59,1438,1300,2738,"Nogales, AZ",31.525733,-110.845228,47883
6642,35700,60-64,1531,1400,2931,"Nogales, AZ",31.525733,-110.845228,47883
6643,35700,65+,4955,4220,9175,"Nogales, AZ",31.525733,-110.845228,47883
6644,35740,15-19,1676,1802,3478,"Norfolk, NE",42.04313,-97.487952,48466
6645,35740,20-24,1333,1449,2782,"Norfolk, NE",42.04313,-97.487952,48466
6646,35740,25-29,1358,1431,2789,"Norfolk, NE",42.04313,-97.487952,48466
6647,35740,30-34,1369,1513,2882,"Norfolk, NE",42.04313,-97.487952,48466
6648,35740,35-39,1484,1673,3157,"Norfolk, NE",42.04313,-97.487952,48466
6649,35740,40-44,1422,1475,2897,"Norfolk, NE",42.04313,-97.487952,48466
6650,35740,45-49,1219,1290,2509,"Norfolk, NE",42.04313,-97.487952,48466
6651,35740,50-54,1260,1279,2539,"Norfolk, NE",42.04313,-97.487952,48466
6652,35740,55-59,1561,1613,3174,"Norfolk, NE",42.04313,-97.487952,48466
6653,35740,60-64,1711,1785,3496,"Norfolk, NE",42.04313,-97.487952,48466
6654,35740,65+,4480,3973,8453,"Norfolk, NE",42.04313,-97.487952,48466
6655,35820,15-19,1169,1193,2362,"North Platte, NE",41.230781,-100.783339,35199
6656,35820,20-24,856,878,1734,"North Platte, NE",41.230781,-100.783339,35199
6657,35820,25-29,877,978,1855,"North Platte, NE",41.230781,-100.783339,35199
6658,35820,30-34,956,955,1911,"North Platte, NE",41.230781,-100.783339,35199
6659,35820,35-39,1131,1083,2214,"North Platte, NE",41.230781,-100.783339,35199
6660,35820,40-44,1141,1149,2290,"North Platte, NE",41.230781,-100.783339,35199
6661,35820,45-49,1012,1071,2083,"North Platte, NE",41.230781,-100.783339,35199
6662,35820,50-54,986,1103,2089,"North Platte, NE",41.230781,-100.783339,35199
6663,35820,55-59,1087,1096,2183,"North Platte, NE",41.230781,-100.783339,35199
6664,35820,60-64,1287,1240,2527,"North Platte, NE",41.230781,-100.783339,35199
6665,35820,65+,3915,3382,7297,"North Platte, NE",41.230781,-100.783339,35199
6666,35840,15-19,19259,20456,39715,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6667,35840,20-24,18272,18898,37170,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6668,35840,25-29,19261,19500,38761,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6669,35840,30-34,20492,20313,40805,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6670,35840,35-39,20673,20133,40806,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6671,35840,40-44,21130,20237,41367,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6672,35840,45-49,22105,20681,42786,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6673,35840,50-54,27121,25008,52129,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6674,35840,55-59,32455,28937,61392,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6675,35840,60-64,38129,33013,71142,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6676,35840,65+,151935,131677,283612,"North Port-Sarasota-Bradenton, FL",27.329055,-82.414533,859760
6677,35860,15-19,816,857,1673,"North Vernon, IN",38.996229,-85.628103,27409
6678,35860,20-24,757,830,1587,"North Vernon, IN",38.996229,-85.628103,27409
6679,35860,25-29,912,921,1833,"North Vernon, IN",38.996229,-85.628103,27409
6680,35860,30-34,819,854,1673,"North Vernon, IN",38.996229,-85.628103,27409
6681,35860,35-39,723,774,1497,"North Vernon, IN",38.996229,-85.628103,27409
6682,35860,40-44,747,791,1538,"North Vernon, IN",38.996229,-85.628103,27409
6683,35860,45-49,874,902,1776,"North Vernon, IN",38.996229,-85.628103,27409
6684,35860,50-54,969,1060,2029,"North Vernon, IN",38.996229,-85.628103,27409
6685,35860,55-59,994,1011,2005,"North Vernon, IN",38.996229,-85.628103,27409
6686,35860,60-64,910,1002,1912,"North Vernon, IN",38.996229,-85.628103,27409
6687,35860,65+,2512,2142,4654,"North Vernon, IN",38.996229,-85.628103,27409
6688,35900,15-19,1858,2034,3892,"North Wilkesboro, NC",36.208883,-81.166095,65806
6689,35900,20-24,1773,1856,3629,"North Wilkesboro, NC",36.208883,-81.166095,65806
6690,35900,25-29,1790,1883,3673,"North Wilkesboro, NC",36.208883,-81.166095,65806
6691,35900,30-34,1844,1771,3615,"North Wilkesboro, NC",36.208883,-81.166095,65806
6692,35900,35-39,1643,1726,3369,"North Wilkesboro, NC",36.208883,-81.166095,65806
6693,35900,40-44,1809,1878,3687,"North Wilkesboro, NC",36.208883,-81.166095,65806
6694,35900,45-49,2041,2053,4094,"North Wilkesboro, NC",36.208883,-81.166095,65806
6695,35900,50-54,2210,2280,4490,"North Wilkesboro, NC",36.208883,-81.166095,65806
6696,35900,55-59,2464,2448,4912,"North Wilkesboro, NC",36.208883,-81.166095,65806
6697,35900,60-64,2489,2455,4944,"North Wilkesboro, NC",36.208883,-81.166095,65806
6698,35900,65+,8109,6737,14846,"North Wilkesboro, NC",36.208883,-81.166095,65806
6699,35940,15-19,1876,2020,3896,"Norwalk, OH",41.14508,-82.594641,58367
6700,35940,20-24,1621,1682,3303,"Norwalk, OH",41.14508,-82.594641,58367
6701,35940,25-29,1696,1879,3575,"Norwalk, OH",41.14508,-82.594641,58367
6702,35940,30-34,1660,1765,3425,"Norwalk, OH",41.14508,-82.594641,58367
6703,35940,35-39,1690,1733,3423,"Norwalk, OH",41.14508,-82.594641,58367
6704,35940,40-44,1759,1727,3486,"Norwalk, OH",41.14508,-82.594641,58367
6705,35940,45-49,1662,1774,3436,"Norwalk, OH",41.14508,-82.594641,58367
6706,35940,50-54,1861,1924,3785,"Norwalk, OH",41.14508,-82.594641,58367
6707,35940,55-59,2083,2039,4122,"Norwalk, OH",41.14508,-82.594641,58367
6708,35940,60-64,2100,1961,4061,"Norwalk, OH",41.14508,-82.594641,58367
6709,35940,65+,5773,4763,10536,"Norwalk, OH",41.14508,-82.594641,58367
6710,35980,15-19,8008,8673,16681,"Norwich-New London, CT",41.472652,-72.108634,268805
6711,35980,20-24,8112,10932,19044,"Norwich-New London, CT",41.472652,-72.108634,268805
6712,35980,25-29,8174,9861,18035,"Norwich-New London, CT",41.472652,-72.108634,268805
6713,35980,30-34,8296,9199,17495,"Norwich-New London, CT",41.472652,-72.108634,268805
6714,35980,35-39,8363,8277,16640,"Norwich-New London, CT",41.472652,-72.108634,268805
6715,35980,40-44,7551,7546,15097,"Norwich-New London, CT",41.472652,-72.108634,268805
6716,35980,45-49,7383,7110,14493,"Norwich-New London, CT",41.472652,-72.108634,268805
6717,35980,50-54,8921,8644,17565,"Norwich-New London, CT",41.472652,-72.108634,268805
6718,35980,55-59,10195,9890,20085,"Norwich-New London, CT",41.472652,-72.108634,268805
6719,35980,60-64,10164,9893,20057,"Norwich-New London, CT",41.472652,-72.108634,268805
6720,35980,65+,27909,23934,51843,"Norwich-New London, CT",41.472652,-72.108634,268805
6721,36020,15-19,1808,1970,3778,"Oak Harbor, WA",48.158554,-122.670649,87432
6722,36020,20-24,2383,3253,5636,"Oak Harbor, WA",48.158554,-122.670649,87432
6723,36020,25-29,2820,3352,6172,"Oak Harbor, WA",48.158554,-122.670649,87432
6724,36020,30-34,2717,3121,5838,"Oak Harbor, WA",48.158554,-122.670649,87432
6725,36020,35-39,2589,2870,5459,"Oak Harbor, WA",48.158554,-122.670649,87432
6726,36020,40-44,2175,2296,4471,"Oak Harbor, WA",48.158554,-122.670649,87432
6727,36020,45-49,1927,1902,3829,"Oak Harbor, WA",48.158554,-122.670649,87432
6728,36020,50-54,2243,2150,4393,"Oak Harbor, WA",48.158554,-122.670649,87432
6729,36020,55-59,2859,2595,5454,"Oak Harbor, WA",48.158554,-122.670649,87432
6730,36020,60-64,3495,2999,6494,"Oak Harbor, WA",48.158554,-122.670649,87432
6731,36020,65+,12078,10658,22736,"Oak Harbor, WA",48.158554,-122.670649,87432
6732,36100,15-19,9526,10094,19620,"Ocala, FL",29.202805,-82.0431,385915
6733,36100,20-24,9072,9326,18398,"Ocala, FL",29.202805,-82.0431,385915
6734,36100,25-29,10363,10194,20557,"Ocala, FL",29.202805,-82.0431,385915
6735,36100,30-34,11280,10729,22009,"Ocala, FL",29.202805,-82.0431,385915
6736,36100,35-39,10523,9920,20443,"Ocala, FL",29.202805,-82.0431,385915
6737,36100,40-44,10140,9371,19511,"Ocala, FL",29.202805,-82.0431,385915
6738,36100,45-49,10132,9336,19468,"Ocala, FL",29.202805,-82.0431,385915
6739,36100,50-54,11560,10598,22158,"Ocala, FL",29.202805,-82.0431,385915
6740,36100,55-59,13270,11770,25040,"Ocala, FL",29.202805,-82.0431,385915
6741,36100,60-64,15215,13063,28278,"Ocala, FL",29.202805,-82.0431,385915
6742,36100,65+,59672,51215,110887,"Ocala, FL",29.202805,-82.0431,385915
6743,36140,15-19,2244,2493,4737,"Ocean City, NJ",39.085841,-74.846354,95661
6744,36140,20-24,2210,2591,4801,"Ocean City, NJ",39.085841,-74.846354,95661
6745,36140,25-29,2390,2674,5064,"Ocean City, NJ",39.085841,-74.846354,95661
6746,36140,30-34,2282,2544,4826,"Ocean City, NJ",39.085841,-74.846354,95661
6747,36140,35-39,2342,2410,4752,"Ocean City, NJ",39.085841,-74.846354,95661
6748,36140,40-44,2325,2249,4574,"Ocean City, NJ",39.085841,-74.846354,95661
6749,36140,45-49,2228,2266,4494,"Ocean City, NJ",39.085841,-74.846354,95661
6750,36140,50-54,2885,2903,5788,"Ocean City, NJ",39.085841,-74.846354,95661
6751,36140,55-59,3916,3541,7457,"Ocean City, NJ",39.085841,-74.846354,95661
6752,36140,60-64,4554,4049,8603,"Ocean City, NJ",39.085841,-74.846354,95661
6753,36140,65+,14694,12299,26993,"Ocean City, NJ",39.085841,-74.846354,95661
6754,36220,15-19,6121,6370,12491,"Odessa, TX",31.865301,-102.542507,161091
6755,36220,20-24,5382,5675,11057,"Odessa, TX",31.865301,-102.542507,161091
6756,36220,25-29,5775,6358,12133,"Odessa, TX",31.865301,-102.542507,161091
6757,36220,30-34,6019,7007,13026,"Odessa, TX",31.865301,-102.542507,161091
6758,36220,35-39,5619,6520,12139,"Odessa, TX",31.865301,-102.542507,161091
6759,36220,40-44,4786,5494,10280,"Odessa, TX",31.865301,-102.542507,161091
6760,36220,45-49,4345,4622,8967,"Odessa, TX",31.865301,-102.542507,161091
6761,36220,50-54,4044,4216,8260,"Odessa, TX",31.865301,-102.542507,161091
6762,36220,55-59,3866,3933,7799,"Odessa, TX",31.865301,-102.542507,161091
6763,36220,60-64,3653,3649,7302,"Odessa, TX",31.865301,-102.542507,161091
6764,36220,65+,8556,7144,15700,"Odessa, TX",31.865301,-102.542507,161091
6765,36260,15-19,26715,29407,56122,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6766,36260,20-24,23069,25196,48265,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6767,36260,25-29,24412,25536,49948,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6768,36260,30-34,24610,24821,49431,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6769,36260,35-39,25396,26217,51613,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6770,36260,40-44,25410,26763,52173,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6771,36260,45-49,20436,21153,41589,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6772,36260,50-54,17873,18328,36201,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6773,36260,55-59,17115,17610,34725,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6774,36260,60-64,17204,17409,34613,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6775,36260,65+,42710,38026,80736,"Ogden-Clearfield, UT",41.622623,-113.060252,706696
6776,36300,15-19,4470,4830,9300,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6777,36300,20-24,4150,4971,9121,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6778,36300,25-29,2574,3199,5773,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6779,36300,30-34,2958,3430,6388,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6780,36300,35-39,2915,3383,6298,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6781,36300,40-44,2936,3120,6056,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6782,36300,45-49,2830,3097,5927,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6783,36300,50-54,3191,3527,6718,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6784,36300,55-59,3780,3677,7457,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6785,36300,60-64,3877,3857,7734,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6786,36300,65+,10355,9295,19650,"Ogdensburg-Massena, NY",44.488112,-75.074311,108051
6787,36340,15-19,1252,1517,2769,"Oil City, PA",41.400714,-79.765813,49938
6788,36340,20-24,1176,1239,2415,"Oil City, PA",41.400714,-79.765813,49938
6789,36340,25-29,1156,1313,2469,"Oil City, PA",41.400714,-79.765813,49938
6790,36340,30-34,1278,1299,2577,"Oil City, PA",41.400714,-79.765813,49938
6791,36340,35-39,1377,1350,2727,"Oil City, PA",41.400714,-79.765813,49938
6792,36340,40-44,1413,1397,2810,"Oil City, PA",41.400714,-79.765813,49938
6793,36340,45-49,1369,1473,2842,"Oil City, PA",41.400714,-79.765813,49938
6794,36340,50-54,1652,1669,3321,"Oil City, PA",41.400714,-79.765813,49938
6795,36340,55-59,1922,1928,3850,"Oil City, PA",41.400714,-79.765813,49938
6796,36340,60-64,2275,2238,4513,"Oil City, PA",41.400714,-79.765813,49938
6797,36340,65+,6482,5569,12051,"Oil City, PA",41.400714,-79.765813,49938
6798,36380,15-19,1018,1338,2356,"Okeechobee, FL",27.385592,-80.887388,40266
6799,36380,20-24,970,1196,2166,"Okeechobee, FL",27.385592,-80.887388,40266
6800,36380,25-29,1075,1455,2530,"Okeechobee, FL",27.385592,-80.887388,40266
6801,36380,30-34,1205,1449,2654,"Okeechobee, FL",27.385592,-80.887388,40266
6802,36380,35-39,1033,1438,2471,"Okeechobee, FL",27.385592,-80.887388,40266
6803,36380,40-44,1082,1465,2547,"Okeechobee, FL",27.385592,-80.887388,40266
6804,36380,45-49,1167,1438,2605,"Okeechobee, FL",27.385592,-80.887388,40266
6805,36380,50-54,1038,1498,2536,"Okeechobee, FL",27.385592,-80.887388,40266
6806,36380,55-59,1217,1414,2631,"Okeechobee, FL",27.385592,-80.887388,40266
6807,36380,60-64,1276,1264,2540,"Okeechobee, FL",27.385592,-80.887388,40266
6808,36380,65+,4103,3963,8066,"Okeechobee, FL",27.385592,-80.887388,40266
6809,36420,15-19,48683,50867,99550,"Oklahoma City, OK",35.430968,-97.506966,1441647
6810,36420,20-24,51586,52754,104340,"Oklahoma City, OK",35.430968,-97.506966,1441647
6811,36420,25-29,50246,51680,101926,"Oklahoma City, OK",35.430968,-97.506966,1441647
6812,36420,30-34,52276,51273,103549,"Oklahoma City, OK",35.430968,-97.506966,1441647
6813,36420,35-39,51916,52250,104166,"Oklahoma City, OK",35.430968,-97.506966,1441647
6814,36420,40-44,47171,47322,94493,"Oklahoma City, OK",35.430968,-97.506966,1441647
6815,36420,45-49,41636,41606,83242,"Oklahoma City, OK",35.430968,-97.506966,1441647
6816,36420,50-54,40552,40835,81387,"Oklahoma City, OK",35.430968,-97.506966,1441647
6817,36420,55-59,42882,41124,84006,"Oklahoma City, OK",35.430968,-97.506966,1441647
6818,36420,60-64,43766,40894,84660,"Oklahoma City, OK",35.430968,-97.506966,1441647
6819,36420,65+,115989,94832,210821,"Oklahoma City, OK",35.430968,-97.506966,1441647
6820,36460,15-19,2563,2643,5206,"Olean, NY",42.239099,-78.662332,76426
6821,36460,20-24,2233,2449,4682,"Olean, NY",42.239099,-78.662332,76426
6822,36460,25-29,1953,2015,3968,"Olean, NY",42.239099,-78.662332,76426
6823,36460,30-34,2068,2115,4183,"Olean, NY",42.239099,-78.662332,76426
6824,36460,35-39,2118,2224,4342,"Olean, NY",42.239099,-78.662332,76426
6825,36460,40-44,2139,2159,4298,"Olean, NY",42.239099,-78.662332,76426
6826,36460,45-49,2110,2081,4191,"Olean, NY",42.239099,-78.662332,76426
6827,36460,50-54,2404,2445,4849,"Olean, NY",42.239099,-78.662332,76426
6828,36460,55-59,2766,2811,5577,"Olean, NY",42.239099,-78.662332,76426
6829,36460,60-64,2962,2909,5871,"Olean, NY",42.239099,-78.662332,76426
6830,36460,65+,8110,7375,15485,"Olean, NY",42.239099,-78.662332,76426
6831,36500,15-19,8161,8500,16661,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6832,36500,20-24,8424,8588,17012,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6833,36500,25-29,10111,10653,20764,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6834,36500,30-34,11013,11280,22293,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6835,36500,35-39,11101,11029,22130,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6836,36500,40-44,10216,10157,20373,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6837,36500,45-49,8725,8648,17373,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6838,36500,50-54,9045,8992,18037,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
6839,36500,55-59,9369,8632,18001,"Olympia-Lacey-Tumwater, WA",46.935822,-122.830152,297977
